"tag_id","Estimate","stdErr","t_val","p_val","name","ent1","ent2","n_times_tagged","unique_users"
77,0.250487562930024,0.0639432719204989,3.91734040825212,0.0000895471279758784,"gothic+rock","8.478080","11.163700",52540,11307
79,-0.172885440666302,0.0539181288191853,-3.20644362949008,0.00134397894866554,"idm","10.846100","13.021700",94912,12779
80,-0.0149629359592234,0.21631439690836,-0.0691721687186743,0.944852613054013,"love+metal","3.069850","6.795750",5072,2556
81,0.129637120632607,0.273609611818881,0.473803240210808,0.635640499585225,"magical","9.259930","10.670800",1974,544
82,0.4984886775993,0.243104671606404,2.05051048301685,0.0403153353727518,"mystic","8.505430","10.331900",1691,545
83,0.175298904331784,0.0510357046251572,3.4348287266592,0.000592992561643811,"new+age","9.044120","12.641900",59956,9477
84,0.0771825154367361,0.0555884614455628,1.38846288293696,0.1649969642423,"new+wave","9.493540","12.374700",141779,21162
86,0.14281297266339,0.0688695329601359,2.07367418544939,0.0381102611383179,"progressive+trance","11.016500","13.402500",37093,3863
87,0.0706180641069216,0.0339470469050473,2.08024174545863,0.0375040422921585,"psychedelic","11.474800","14.030800",180428,26050
88,-0.499450997465358,0.22593780340925,-2.21056852783809,0.027066331438926,"psycho","9.623360","10.260700",1534,690
103,0.145355392994879,0.0470855468264217,3.08704905840265,0.00202168967662163,"j-rock","9.292730","12.412400",66848,8652
108,0.178755581264536,0.0176975828984282,10.100564709343,0.00000000000000000000000553148162810015,"metal","10.784000","14.019300",471815,49522
109,-0.028034546268481,0.127587219859322,-0.219728482989064,0.826082740094785,"musical","9.680570","11.984400",12890,3473
118,0.220291241320412,0.050977648980779,4.321329949984,0.0000155131398493443,"favorite","11.638000","14.384500",35823,4257
119,0.301914332339818,0.0765097102333799,3.9460916976274,0.000079451657259845,"party","11.980900","14.238600",36387,4704
120,0.169363683874006,0.196782421351351,0.860664701201181,0.389423289888214,"retro","11.018800","12.605000",11063,2975
121,-0.136249459994132,0.131456458563188,-1.03646075273388,0.299987908494741,"8-bit","8.866460","10.828500",16942,4790
122,-0.425700159815974,0.220960471863145,-1.92658965753675,0.0540315433069023,"8bit","9.278120","10.797900",6729,2128
123,0.474387888099774,0.225924297353939,2.09976480465307,0.0357502020489038,"bop","7.349030","9.723490",1610,354
124,-0.00605837238678259,0.136821295405911,-0.0442794549547941,0.964681671754907,"dark+folk","8.078330","9.361910",8491,2230
125,0.108153883344482,0.0688733191288103,1.57033064055192,0.116339052978079,"darkwave","9.413960","11.917500",65295,10878
126,0.0576233165657118,0.120780693358897,0.477090460099326,0.633297985612076,"deathrock","7.684230","9.547960",14818,2301
127,-0.0319946277373951,0.105989268808097,-0.301866671005384,0.762753871282998,"disco","10.559400","13.047700",55459,10330
128,0.0636712909728606,0.0601315092044144,1.05886733619828,0.289660883889626,"dubstep","10.601100","12.556500",68036,11919
129,-0.00108575128903592,0.0908928969965255,-0.0119453920483734,0.990469189128843,"ethereal","9.731880","12.027500",35039,6965
130,-0.0987851130487058,0.0394277522975936,-2.50547158516909,0.0122292426772971,"grindcore","10.313300","11.653700",80015,11317
132,0.064422569235007,0.022656325029587,2.84346950138106,0.00446276916488472,"jazz","11.628600","14.961500",393256,41733
134,0.431304367069178,0.207822060164265,2.07535411172553,0.0379544077589207,"manchester","6.448360","9.531590",5816,1563
135,-0.0195249216089141,0.120778595368291,-0.161658790196861,0.871574645332929,"ninja+tune","6.565500","9.084440",13393,3301
136,0.103023006431085,0.099273766582762,1.03776667268082,0.299379365292177,"post+hardcore","10.254500","11.411500",10229,2979
137,0.0755701263501385,0.129480298222969,0.583641892915666,0.559461619734146,"rac","9.697300","10.779500",7285,910
138,-0.146593572481733,0.0817849377369788,-1.79242751218054,0.0730653167249048,"rockabilly","9.766720","11.951600",31488,6597
139,0.199073562551556,0.0267949731257752,7.42951155864599,0.000000000000109228978633915,"singer-songwriter","10.984100","13.748600",305010,31741
140,0.130667107111469,0.107614003479101,1.21422029556632,0.22466437691267,"stoner","9.418810","11.220200",16766,4031
141,0.0765700899865184,0.0357163888316815,2.14383627492034,0.032046648678553,"trip-hop","8.851500","11.801000",146647,24746
142,0.0243850850436708,0.031013648599341,0.78626946989362,0.4317101313739,"ambient","12.388100","14.849100",357426,43685
143,0.060763383644863,0.0905615712613571,0.670962117800522,0.502245075788803,"art+rock","9.100120","11.870600",25493,6469
145,0.090596030456767,0.257006857995618,0.352504330675533,0.724460269321306,"electronic+rock","8.540650","10.882300",4425,1530
146,0.221453756370766,0.0413440760092951,5.35636003380455,0.0000000849650338133251,"electronica","12.167100","14.897000",245383,31241
148,-0.0204987055246987,0.139155756598322,-0.147307635887956,0.882889284849612,"experimental+rock","9.697370","12.260800",18277,3551
149,-0.433865092212244,0.257006955451961,-1.68814533228981,0.0913841656754504,"indie+electronic","8.886990","10.729100",4077,1131
150,-0.31096984868122,0.137970578566015,-2.25388522620733,0.0242039641646148,"indietronica","9.891290","11.980500",19128,4464
151,0.349601963505891,0.119242352712334,2.93186066488714,0.00336958225195248,"male+vocalist","11.166700","14.521200",35417,2985
152,0.157324401155959,0.0621608371148521,2.53092475034204,0.0113766304196276,"male+vocalists","12.377000","15.123900",112293,8131
153,0.117094345063184,0.0645298420115554,1.8145766580711,0.0695897908780776,"melancholic","10.945800","13.760600",44421,7885
154,0.296066533446528,0.0628116248232907,4.71356272472585,0.00000243509949938137,"melancholy","10.985200","13.901200",40896,7052
155,0.256950469462248,0.0486768601068252,5.27869852119365,0.000000130176781522441,"mellow","11.382100","14.605000",80646,10523
158,0.24457728382343,0.0622680960533357,3.92781053742092,0.0000857380260035033,"sad","11.072900","13.817300",39927,6809
160,-0.0572875609713916,0.249767751466567,-0.22936332106533,0.81858666691648,"solo","10.237700","11.892600",4722,1252
162,0.142984604313654,0.024938179649578,5.73356220553468,0.00000000984181020584294,"alternative+rock","10.099000","13.400000",422379,52050
164,0.422120191983508,0.112979915182865,3.73624100620257,0.000186819313105245,"calm","11.167000","13.167200",12819,2319
166,0.150257651516828,0.075341442298337,1.99435592063446,0.0461138946950645,"cool","12.225900","14.551100",35339,5836
168,0.375580748637616,0.0599445271513351,6.26547187017473,0.000000000372099371461379,"favourite","11.376200","14.437500",31536,3038
170,0.0989865824691418,0.142903439255558,0.692681596641782,0.488509819693606,"haunting","10.568700","12.779600",10546,1966
171,0.0838348469812551,0.283205775925248,0.29602096464086,0.76721423495806,"hilarious","8.867910","10.141300",1427,632
172,0.125943463425492,0.044644478775254,2.82103110800123,0.0047872074507348,"symphonic+metal","6.855650","10.376800",83319,15927
174,-0.250000048612235,0.207822720281577,-1.20294859134513,0.228996974426915,"acid","10.472800","12.348200",11406,2619
175,0.0772672556695334,0.181741742266845,0.425148646127122,0.670728561480991,"austrian","8.603390","10.150000",6140,1850
176,0.0265830935309913,0.112980729717129,0.235288739925363,0.813984762539934,"breakbeat","10.482000","12.711500",28223,6423
178,0.316636588344942,0.035129627291522,9.01337738989782,0.000000000000000000200708788087061,"chillout","11.402200","14.465300",240268,29834
181,0.113389832701896,0.0871318064288221,1.30135982885336,0.193136116544701,"dnb","10.506700","12.519300",24248,4662
182,0.751838531855538,0.163520893075558,4.59781326847411,0.00000427087417117848,"dream","10.263400","12.156800",6995,1570
186,0.0921680948089483,0.109902728057925,0.838633366410799,0.401675615314822,"electroclash","8.358470","10.766800",25077,6494
187,0.0451331388861444,0.24310430679049,0.185653390851033,0.852716681881583,"eurodance","9.505130","11.721500",17574,3016
189,0.153963909861575,0.141617496958561,1.08718140885251,0.276957344059884,"female+vocal","11.062300","13.024100",13644,2585
190,0.107178640417649,0.0255173893863998,4.20021965392638,0.0000266717637693542,"female+vocalists","11.731000","14.532300",544964,45002
191,0.133075928962094,0.181739268951536,0.73223541466749,0.464025349615897,"happy+hardcore","9.878600","11.633300",8329,1817
193,0.122513618888793,0.0284279207784368,4.30962291768176,0.0000163574727229503,"hard+rock","9.493740","13.021000",306823,36775
194,-0.164447609843022,0.319496727512164,-0.514708276117668,0.606757192608583,"hard+techno","9.784930","10.903500",3477,501
195,0.130155596079179,0.200262811763874,0.649923942107849,0.515741750101228,"hard+trance","10.237800","12.041200",7364,1045
196,0.0477924969277104,0.0235470085340163,2.02966321002809,0.0423914895145704,"hardcore","12.269300","13.756400",250294,33285
198,0.147052382493135,0.105463787846744,1.39434004311344,0.163215770267757,"hardstyle","9.943980","12.081600",13197,1676
199,0.222336827875345,0.145570720942867,1.52734579065941,0.126675891982935,"hot","10.092700","12.201800",7899,2083
201,0.395544415919644,0.207826699147026,1.90324158321842,0.0570097943247064,"latino","9.593990","11.248100",4082,1411
202,0.257009651731032,0.126670528511279,2.02896170681207,0.0424628957228495,"love+songs","10.882800","13.301000",17758,1845
203,0.0868546136158834,0.063032659000838,1.37793034583435,0.168225616820614,"progressive","11.161500","13.421900",71895,15599
204,0.0904309658462415,0.249766156277039,0.362062527582544,0.71730550926334,"rave","9.788710","11.823100",10312,2732
205,0.255985077549593,0.113627135757318,2.25285162600877,0.0242690812701628,"remix","12.067300","14.799300",34906,5481
206,0.30717245406708,0.0566875347171769,5.41869487885851,0.0000000600725067634769,"rnb","9.686920","13.230900",110722,12546
211,0.163705732161365,0.0482222753706879,3.39481558891505,0.000686819501257881,"trance","11.691100","14.636900",145675,17599
212,0.147273305868331,0.184474258139671,0.798340686410706,0.424673318882631,"uplifting+trance","10.314600","12.421800",12537,1105
213,-0.100684510413134,0.165503762389481,-0.608351791883694,0.542954545992156,"vocal+trance","9.537130","12.392200",22937,3133
214,0.0797752442030677,0.0854196021409371,0.933921982818926,0.350344739693176,"deutsch","10.112100","13.620800",44790,4968
215,0.114468804451246,0.0508596875806018,2.25067848224269,0.0244064853906663,"german","11.012700","13.550200",137011,19087
216,0.112236629786567,0.0515793509644646,2.17599926497509,0.0295559375554082,"nu+metal","7.171690","10.184200",83390,17667
217,0.0370169709906083,0.131453118911716,0.281598270904999,0.778251721561209,"nu-metal","7.737710","10.304700",20263,5914
218,0.11291392865023,0.0259082664890855,4.35822013401777,0.0000131159258028357,"punk","11.464800","13.985800",322623,46823
219,0.0457992401055476,0.0354443416779662,1.29214531678038,0.196307620971824,"punk+rock","9.992830","12.836300",202460,33139
220,0.221954149144709,0.203940999491792,1.08832529848243,0.276452225407326,"russian+alternative","7.408070","9.293220",7061,1914
221,-0.141741344791518,0.0979929206512365,-1.44644474161542,0.148053336082358,"russian+rock","7.825050","10.161200",25490,5110
231,0.245877224169188,0.0777317874420384,3.16314898010712,0.00156084881703916,"alternative+metal","8.172700","11.293700",59232,12803
235,0.0722604513847712,0.131451250779908,0.549712923658358,0.582516618594967,"great","11.241200","13.361400",13116,2617
236,0.27344325921449,0.23126182957308,1.18239685173847,0.237049021446384,"life","9.819390","10.862600",2013,634
237,0.215020219620705,0.137971831110323,1.5584356450903,0.119130856180706,"melodic","11.985500","13.893600",19874,4751
239,-0.431389502655546,0.23124383606914,-1.86551784466403,0.0621096334790194,"symphonic","9.420220","11.622300",7227,2342
243,0.188495185190667,0.163523180095817,1.15271232543433,0.249029215453597,"i+like","10.356800","11.694300",3616,379
244,0.0875007131078602,0.0241476614531117,3.62356881960447,0.000290604208703599,"black+metal","10.747500","12.675700",259767,20312
245,-0.329777382980835,0.273606158625568,-1.20529956137478,0.228088439385609,"celtic+punk","4.814960","7.788340",3029,1175
246,0.260791655946576,0.0278118278269917,9.37700526441036,0.00000000000000000000682317241118306,"classic+rock","8.485920","12.526200",387718,38425
247,0.363002172894383,0.141620736790782,2.563199296376,0.0103716360679635,"dark+metal","7.726730","9.500010",9166,3178
248,0.102218050162861,0.0248108755407505,4.11988887675379,0.0000379136378427561,"death+metal","10.375300","12.621500",255440,25199
249,0.12859778373597,0.0439904699893536,2.92331006618235,0.00346352139239393,"folk+metal","7.566910","9.932380",70926,12685
250,0.197365950324562,0.0308726341219259,6.39290931719985,0.000000000162948893148124,"heavy+metal","9.138520","12.634900",250040,29659
251,0.0251119421519713,0.059100175942419,0.424904693624563,0.670906396714875,"industrial+metal","7.189420","10.263600",63311,14591
252,0.101865722725072,0.0948061402228978,1.07446334684206,0.282615755275409,"melodic+black+metal","8.119000","9.836490",22623,5277
253,0.142864767029678,0.0325924344429716,4.38337207610725,0.0000116887978772696,"melodic+death+metal","8.132610","10.692700",133998,19834
254,0.149542961487932,0.0333662261343658,4.48186621063234,0.00000740149786874563,"metalcore","9.794850","11.863600",180314,23603
256,0.0481635657717452,0.12237896966223,0.393560804643791,0.693905547544542,"pagan+metal","7.963070","9.653710",23113,4745
257,0.245094546523543,0.042349655001961,5.78740361668104,0.00000000715393078981409,"power+metal","8.181410","11.245800",128621,18212
258,0.136342353926129,0.0368383185024533,3.70110144731631,0.000214696308931105,"progressive+metal","8.930010","11.695400",159275,22796
259,0.0841324159881931,0.032320282685171,2.60308416258977,0.00923929066878962,"thrash+metal","8.676320","11.594400",186089,22702
260,0.246746873025187,0.0971653604373019,2.53945307169838,0.0111029941296125,"viking+metal","6.419480","8.845900",34374,7868
261,-0.312616825296321,0.211937031654902,-1.47504578532248,0.140201073947218,"angry","9.617880","11.734800",6169,1629
263,0.222636404350742,0.0753406929371525,2.95506180884824,0.00312625842361315,"comedy","10.010500","12.841100",40609,9861
269,0.374454846763705,0.283205079293116,1.32220385205785,0.186101085102162,"spanish+pop","8.725360","10.485400",2799,567
271,0.272409422870181,0.0979913290603185,2.7799339541818,0.00543726631091629,"ballad","11.179300","13.740300",36070,5770
272,0.074592799826569,0.0379641478984251,1.96482217976143,0.0494355592416202,"blues","10.325800","13.732000",190861,28108
275,0.337206053726281,0.216309719549104,1.55890384597226,0.119019983730841,"female+voices","10.801400","12.436800",8319,1076
276,0.101244115413697,0.109318497062365,0.926138925564801,0.354374383097846,"glam+rock","7.154830","10.664300",36757,9671
279,0.163879321739872,0.0308965147478303,5.30413618097103,0.00000011327171405916,"indie+rock","10.509200","13.212600",328755,43197
280,0.0734344407225019,0.0827755229286396,0.88715163763821,0.374997834997921,"italian","10.403500","12.823100",40563,7553
284,-0.543432325522087,0.293894741737086,-1.8490712773903,0.0644483076057812,"melodic+rock","9.376000","11.768600",8663,1615
285,0.133958635869645,0.0341932589550846,3.91769138021063,0.0000894168929365321,"progressive+rock","9.527760","13.137300",259697,32475
294,0.141529845367535,0.077113243005283,1.83535071087386,0.0664545332119972,"lounge","11.012600","13.784500",80971,12108
295,-0.135573877268553,0.151392389447904,-0.895513161282164,0.370513408191561,"2008","10.714600","12.866300",13166,1291
297,0.179333616199678,0.0650117227687439,2.75848121788118,0.00580734548850351,"american","12.079700","14.372600",145912,9119
302,-0.23991498104681,0.283209084983109,-0.847130243230437,0.396923070174534,"circus","7.100740","8.530910",1168,592
303,0.128747811241196,0.0553639930419161,2.32547914569169,0.0200468843241028,"country","9.764640","13.468000",99974,14453
311,-0.0619498226009171,0.1294742025203,-0.478472324177505,0.632314346800402,"female+fronted+metal","7.645090","10.218700",38222,6879
312,0.260581087227486,0.0832849402151284,3.12878998957548,0.00175541154796162,"female+vocalist","11.621800","14.652100",73047,12112
313,0.179198011873254,0.115638438491923,1.54964053657445,0.121228661542018,"female+vocals","11.642500","14.053000",27020,3892
318,0.155387816504475,0.080596497708436,1.92797231793623,0.0538593235725018,"latin","10.494400","13.168500",54033,10596
319,0.419594487491343,0.273609076112208,1.53355471044121,0.12514008092322,"latin+pop","6.837800","10.416000",4935,1316
321,0.116150526552111,0.159767096001555,0.72699904710655,0.467226993264821,"legend","8.527790","10.841200",10993,3457
322,0.256370983646746,0.0449600977377543,5.70218919767748,0.0000000118366889586286,"love","12.041100","15.118900",93384,13037
337,0.0767489847722317,0.0992701234999979,0.773132762066457,0.439444300943137,"spanish","10.744600","13.153900",41374,7896
340,0.0478414039855561,0.114285860644767,0.418611748781951,0.675500141501987,"australian","9.601010","11.377200",37206,8891
343,0.455922232716766,0.179127357417081,2.54524065609472,0.0109206416837942,"brit+rock","7.717030","10.631400",5671,1543
344,0.142127676705695,0.0469825396040897,3.02511694564342,0.00248553829960665,"british","9.813610","12.948200",269986,30899
345,0.160832021764307,0.0633695086459713,2.53800329528879,0.0111490945368522,"britpop","7.319220","10.383200",90323,21301
347,0.0336593106822887,0.165501384903915,0.203377818873421,0.838839845831033,"california","10.597900","12.817400",18893,2659
348,0.0897673401590482,0.078364681325211,1.14550762717348,0.251999668720555,"canadian","9.628080","12.047600",70824,12836
349,0.185618573623203,0.0633694315281227,2.92915005148543,0.00339910754907237,"chill","11.937700","14.912200",77120,11805
356,0.0722005184859627,0.0735100695536556,0.982185419281409,0.326009143054416,"finnish","9.697900","11.942400",72502,10449
357,-0.146325599164502,0.0862630311924664,-1.69627240246203,0.0898351342968475,"garage+rock","9.710700","12.059800",49788,10270
358,0.0747065320795358,0.0803686151838976,0.92954857948708,0.352605459823008,"hardcore+punk","10.638800","12.069900",51726,8085
361,0.0903722956981352,0.0557416720938084,1.62126990998846,0.104960605954452,"indie+pop","10.883400","12.920600",123073,20617
368,0.205482263482211,0.29390667760187,0.699141187123894,0.484464234604497,"muse","3.580320","8.349790",4936,1902
369,0.00313087320838432,0.167567517828757,0.0186842488863735,0.985093003570044,"my+favourites","9.431240","11.325600",2884,294
370,0.0791575099535528,0.156252176388211,0.506601007315793,0.612435099243327,"new+rave","6.580920","8.504710",14752,5105
371,-0.1015917714449,0.159763777506283,-0.63588738968634,0.524850210485681,"new+york","9.781700","11.835900",20015,3611
372,-0.0875631316240568,0.108172516111174,-0.80947670232672,0.418241511992123,"political","9.614580","11.791800",27989,7699
373,0.143042471205148,0.0908915132819463,1.57377147810741,0.115541133719458,"pop+rock","10.459900","13.116700",69125,14596
374,-0.137512789930709,0.0740454929629807,-1.85713923195107,0.0632921312560971,"psychedelic+rock","8.976600","12.124900",86030,15149
376,-0.0165258648732925,0.0497948529345107,-0.331878977432206,0.739980830602707,"screamo","10.023300","11.468900",85172,14601
377,0.0269088080618796,0.0678765785309402,0.396437307894266,0.691782673656818,"stoner+rock","8.747670","11.076500",55353,10395
378,-0.160514944742017,0.18448261576435,-0.870081682639691,0.38425632402241,"sweden","10.052700","12.031400",12926,2639
379,0.141918789987359,0.0699083678045047,2.03006870914549,0.0423502599899787,"swedish","10.272100","12.119000",87559,15829
388,0.0883462612783661,0.116331934314048,0.759432582285343,0.447594306327711,"uk","10.830800","13.347800",40980,5295
390,-0.268286583339974,0.249780092406852,-1.07409113654653,0.282782527764019,"god","9.531630","10.339200",2998,1548
391,0.197692441479513,0.071001358719008,2.78434730047762,0.00536382560843101,"j-pop","10.151700","13.021600",58758,6951
392,0.043573001705243,0.0822792725129738,0.529574464800627,0.596407316163397,"jpop","9.535170","13.096100",25764,2869
393,0.173649597141155,0.127594839056713,1.36094530488002,0.173531792586381,"jrock","9.008930","12.629100",22502,2569
395,0.231666082602727,0.132481157725656,1.748671936295,0.0803485618272581,"visual+kei","8.653770","11.001100",29696,3914
401,-0.0202871326291732,0.167557948140609,-0.121075322623007,0.903631439919386,"soundtracks","10.186600","12.792800",13912,2438
402,0.330302110873335,0.0397275138309262,8.31419031855472,0.0000000000000000926839769956386,"albums+i+own","11.110500","13.941600",95835,4067
403,0.096810348562923,0.0519480527234891,1.86359918201801,0.0623787935444843,"awesome","12.211600","15.218000",75997,11867
404,0.241720464964921,0.243108077807992,0.994292197710655,0.32008127460172,"deutschpunk","7.802660","10.732600",7242,1138
405,0.347567381051244,0.133520604844916,2.60309921045476,0.00923888514570985,"favorite+artists","10.841200","12.464200",10188,1454
406,0.297458558124324,0.0404082208091958,7.36133767257159,0.000000000000182446133126384,"favorites","11.657200","15.093600",85188,7467
408,0.147814999100987,0.174218509643303,0.848446008427149,0.396190170613894,"folk+punk","7.312650","9.021430",8129,3173
410,-0.285641089181192,0.207826285040247,-1.37442234087895,0.169311425600097,"schlager","8.913430","12.251100",8886,791
412,0.0841758529239318,0.0544816015103338,1.54503264570822,0.122339210910983,"ska","9.694260","12.187300",77931,18712
413,0.512963581771208,0.190329293484432,2.69513731901267,0.00703627631544523,"want+to+see+live","10.536700","11.607800",7029,1120
417,-0.239379359457928,0.0955734218314282,-2.50466452776112,0.0122571792820697,"underground+hip-hop","10.728200","12.422400",35530,5255
420,0.199770734747866,0.163521666822598,1.22167746103392,0.221830390823282,"gangsta+rap","8.065360","10.748200",15225,3460
422,-0.26855983240464,0.220959450907275,-1.21542586796769,0.22420447203111,"big+beat","6.145420","9.408100",13316,4202
423,0.436371776975709,0.193473815309753,2.25545651372551,0.0241052627655164,"breaks","10.782400","12.700600",14114,2802
424,0.0232570690765373,0.0733331296623211,0.317142731854344,0.751135478351839,"downtempo","10.770400","13.399400",120867,17329
426,0.18679210300891,0.207824194665784,0.898798637518134,0.368760503015361,"makes+me+happy","9.749200","11.280200",3295,580
427,0.313512397760143,0.135691046826412,2.3104869856389,0.0208617480963574,"funny","11.221500","13.313800",18631,5196
431,-0.441315482471627,0.181738609699354,-2.42829789003936,0.0151703445909095,"avantgarde","10.597000","12.702500",18840,3860
433,-0.0767007893791719,0.0988395543308946,-0.776013104251698,0.43774173793158,"mathcore","7.712490","9.371840",25782,5713
436,0.197931158209468,0.283205804605951,0.698895132057291,0.484618003324026,"noisecore","8.997820","10.173200",7457,2234
438,0.370062783787781,0.319496022498402,1.1582703937719,0.246754446914948,"polish+music","8.416130","9.740700",1528,501
442,0.377747661183047,0.196800733941268,1.91944233955845,0.0549291348392885,"epic+metal","7.165090","10.109800",10702,3186
445,0.250771326892799,0.0566933114019038,4.42329651755671,0.00000972334819411209,"grunge","6.655250","10.091500",94651,24386
446,0.185232809643596,0.0527707577582313,3.51014117500906,0.000447921342691071,"acoustic","11.779600","14.318300",165480,34296
447,-0.254240365174061,0.145573578914522,-1.74647327536919,0.0807295656154544,"avant-garde+metal","7.307240","8.807530",12207,3304
448,0.275787939392919,0.319497594625207,0.863192537384945,0.388032168062035,"black+thrash+metal","6.559430","8.298980",1400,433
450,0.0809391137359888,0.0411281278793116,1.96797466623087,0.0490716882536146,"classical","10.861400","14.303800",188926,21434
455,0.0946687709460184,0.0476841365697089,1.9853305052011,0.0471084393554511,"doom+metal","9.216580","11.181100",107737,14778
